Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bond 2020,2020,,,13.14,8.0,,15,12.24,8.0,,15,,,9.444506,0.109459,-0.606835,0.825754,SMT vs Sham SMT; ODI 0-100; Change score presented and SD based upon Didehar 2020; data measured at 3 weeks follow-up
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Didehdar 2020,2020,,,14.0,7.71,,10,30.15,11.29,,13,,,6.276894,-1.569928,-2.533263,-0.606593,SMT vs Sham SMT; ODI 0-100; data extracted from table 2; data measured at 5-weeks follow-up&nbsp;
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Dougherty 2014b,2014,,,31.3,13.320777,,69,32.2,13.324086,,67,,,18.39184,-0.067177,-0.403442,0.269088,SMT vs Sham SMT; ODI (0-100); data extracted from table 2 (mean and CI); data measured at 5-weeks follow-up
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Gevers-Montoro 2024,2024,,,4.6,4.3,,48,5.6,5.3,,48,,,16.519074,-0.205554,-0.606731,0.195622,SMT vs Placebo SMT; ODI; data extracted from table 4; average pain measured at 4 weeks
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Senna 2011,2011,,,24.1,9.3,,26,32.5,12.5,,37,,,13.429192,-0.734272,-1.253026,-0.215518,SMT ('non-maintained') vs Sham SMT ('control group'); 1 month follow up; Oswestry score; SE converted into SD
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,11.14,7.015198,,49,10.95,4.951614,,26,,,14.506309,0.029455,-0.446117,0.505027,Manipulation vs Sham SMT; RMDQ 0-24; data based upon figures presented in Fig. 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
15,2,Functional status,Functional status at 1 month - Mixed Manipulation and Mobilisation,3,SUBGROUP_AND_OVERALL,Balthazard 2012,2012,,,20.0,15.0,,21,26.0,15.0,,18,,,7.797645,-0.391837,-1.028038,0.244365,SMT with active excercise vs detuned US with active exercise; 1st Follow up is after discharge (4-8 weeks); ODI
15,2,Functional status,Functional status at 1 month - Mixed Manipulation and Mobilisation,3,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,5.7,4.1,,42,7.7,4.8,,23,,,11.467229,-0.45352,-0.968256,0.061216,Osteopathic SMT vs Sham; unpublished data; Roland Morris Disability Questionnaire; data measured at 1 month follow-up
15,2,Functional status,Functional status at 1 month - Mixed Manipulation and Mobilisation,3,SUBGROUP_AND_OVERALL,Licciardone 2013,2013,,,5.64,5.16,,230,6.02,5.13,,225,,,51.684445,-0.073733,-0.257576,0.11011,Osteopathic MT vs Sham MT; unpublished data used; RMDQ
15,2,Functional status,Functional status at 1 month - Mixed Manipulation and Mobilisation,3,SUBGROUP_AND_OVERALL,Walker 2013,2013,,,14.0,6.7,,91,16.3,7.1,,92,,,29.050681,-0.331758,-0.623562,-0.039954,Chiropractic care vs detuned ultrasound and activator; Functional rating Index 0-100; used data extracted from table 4; data measured at 2-weeks follow-up
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Ali 2019,2019,,,11.4,15.6,,14,16.3,15.0,,14,,,10.689311,-4.9,-16.236369,6.436369,Maitland Mobilisation vs Mulligan Mobilisation; NRPS 0-10 converted to 0-100; data extracted from table &nbsp;2; &nbsp;data from 4 weeks
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,17.4,22.3,,123,23.4,20.7,,112,,,11.602835,-6.0,-11.497974,-0.502026,"SMT (flexion-distraction provided by chiropractors) vs. exercise; change scores presented - used SD from baseline; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.5,15.0,,22,30.0,15.0,,35,,,11.271994,0.5,-7.498921,8.498921,"SMT (provided by bone setters) vs. exercise; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies; VAS, average pain."
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.5,15.0,,22,27.0,15.0,,34,,,11.265082,3.5,-4.544195,11.544195,"SMT (provided by bone setters) vs. physiotherapy; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies; VAS, average pain."
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,27.63,19.31,,83,33.47,19.49,,16,,,10.863838,-5.84,-16.254353,4.574353,"LVVA-SMT (flexion-distraction provided by chiropractors) vs. medical care; adjusted scores from linear effects model; IPD data provided by author; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,12.0,11.0,,25,49.6,8.9,,25,,,11.597428,-37.6,-43.146525,-32.053475,"SMT (provided by manual therapists) vs. conventional physiotherapy (stretching, TENS, massage); NRS, pain intensity."
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,24.0,26.7,,19,20.0,17.8,,22,,,10.114496,4.0,-10.122944,18.122944,"SMT (provided by manual therapists) vs. stabilizing training; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Samir 2016,2016,,,33.3,14.4,,15,71.0,10.6,,15,,,11.104124,-37.7,-46.748724,-28.651276,Maitland mobilisation vs Mulligan mobilisation. Follow up 4 weeks. VAS 0-10 converted to 0-100.
16,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Zaidi 2020,2020,,,40.0,12.0,,30,43.0,13.4,,30,,,11.490893,-3.0,-9.436724,3.436724,Maitland mobilisation vs muscle energy technique; VAS 0-10 converted to 0-100; data extracted form table 2 and 3; data measured at 4-weeks follow up
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,34.3,22.7,,16,38.0,24.8,,15,,,6.303144,-3.7,-20.469813,13.069813,SMT + exercise vs kinesiotaping + exercise; VAS (0-10); data extracted from tabel 2; data from 3 weeks
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,39.0,18.0,,50,37.0,18.0,,95,,,9.132705,2.0,-4.163931,8.163931,"SMT (provided by chiropractors) vs supervised exercise therapy; NRS, average pain over 1 week."
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,39.0,18.0,,50,36.0,20.0,,96,,,9.084007,3.0,-3.395212,9.395212,"SMT (provided by chiropractors) vs home exercise and advice; NRS, average pain over 1 week."
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,34.0,19.0,,62,36.0,22.0,,43,,,8.689863,-2.0,-10.09975,6.09975,"HVLA-SMT + strength exercises (provided by chiropractors) vs. NSAID + strength exercises; NRS, average pain over 1 week"
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Fatima 2021,2021,,,23.3,11.3,,15,20.0,11.0,,15,,,8.719218,3.3,-4.680528,11.280528,HVLA SMT vs muscle energy technique; NPRS 0-10 converted to 0-100; data extracted from table 2; data measured presumably at 2-weeks follow up
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Griswold 2019,2019,,,27.0,19.0,,30,23.0,19.0,,30,,,8.298638,4.0,-5.61515,13.61515,Non-thrust manipulation vs dry needling; NPRS 0-10 converted to 0-100; data extracted from table 2; data measured at 3-weeks follow up
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,29.49,19.29,,90,33.47,19.49,,16,,,8.099872,-3.98,-14.328117,6.368117,"HVLA-SMT (provided by chiropractors) vs medical care; adjusted scores from linear effects model; IPD data provided by author; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,25.8,19.3,,45,21.3,12.8,,42,,,8.986925,4.5,-2.339827,11.339827,"SMT (provided by chiropractors) vs. back school; VAS, average pain during 1 week."
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Kamali 2019,2019,,,22.8,19.27,,15,17.67,14.38,,15,,,7.590799,5.13,-7.037755,17.297755,Manual therapy vs stabilizing exercise; VAS 0-100; data extracted from table 2; data measured at 2-weeks &nbsp;follow up for manual therapy and 4-weeks for stabilizing exercise
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Mohseni-Bandpei 2006,2006,,,23.4,19.0,,21,37.9,19.0,,56,,,8.321678,-14.5,-24.028914,-4.971086,SMT + exercise vs. Ultrasound + exercise
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Sarker 2017,2016,,,20.3,6.2,,35,39.7,7.1,,35,,,9.634917,-19.4,-22.52279,-16.27721,"HVLA SMT vs. core stability exercises; NRS, pain intensity."
16,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Sturion 2020,2020,,,16.0,18.0,,10,10.0,13.0,,10,,,7.138234,6.0,-7.761683,19.761683,HLVA SMT vs muscle energy technique; NPRS 0-10 converted to 0-100; data extracted form table 1; data maeasured at 15-days follow up
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,20.0,20.0,,35,16.7,13.3,,68,,,6.696273,3.3,-4.041339,10.641339,"SMT (provided by PT's) vs back school; First follow up is at discharge (4-6 weeks); RMPRS 0-6, pain intensity"
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,20.0,20.0,,35,15.0,13.3,,68,,,6.696273,5.0,-2.341339,12.341339,"SMT (provided by PT's) vs individualized physiotherapy; First follow up is at discharge (4-6 weeks); RMPRS 0-6, pain intensity"
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,De Oliveira 2020a,2020,,,17.0,17.0,,20,18.0,44.0,,22,,,1.731113,-1.0,-20.838283,18.838283,Osteopathic manipulation vs active control group (exercise); VAS 0-100; data extracted from table; data measured at 5-weeks follow up
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,34.9,31.2,,60,26.6,33.5,,61,,,4.014658,8.3,-3.232442,19.832442,"SMT (provided by chiropractors) vs active exercise therapy + positive on clinical prediticion rule; 1st follow-up 5 weeks; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,37.5,28.9,,32,36.5,33.8,,28,,,2.466338,1.0,-15.031228,17.031228,"SMT (provided by chiropractors) vs active exercise therapy + negative on clinical prediticion rule; 1st follow-up 5 weeks; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,21.0,22.5,,39,28.0,24.0,,32,,,4.320578,-7.0,-17.909232,3.909232,SMT vs. diathermy; median (range) presented in text - and converted; daytime pain
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,30.2,19.0,,99,34.5,18.4,,95,,,8.598379,-4.3,-9.562879,0.962879,SMT vs light massage; Follow-up 6 weeks
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,31.0,18.0,,169,35.0,20.0,,168,,,9.785315,-4.0,-8.063376,0.063376,"SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 weeks; NRS, average pain; data estimated from graphs; SD used from baseline."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,34.0,19.0,,169,36.0,19.0,,169,,,9.797354,-2.0,-6.051103,2.051103,"SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 weeks; NRS, average pain; data estimated from graphs; SD used from baseline."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,6.4,6.847928,,18,36.4,35.749667,,16,,,2.079276,-30.0,-47.800385,-12.199615,Manipulation vs exercise therapy; VAS 0-10 converted to 0-100; mean and p values presented from table 2; data measured at 6-weeks follow up
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,39.0,19.220493,,81,45.1,18.945055,,77,,,7.933571,-6.1,-12.05199,-0.14801,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 4 weeks
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,36.0,14.4,,92,44.0,13.4,,80,,,9.693281,-8.0,-12.156978,-3.843022,SMT (naprapathy provided by naprapaths) vs. standard medical care; IPD data provided by author; Modified von Korff - pain subscale only.
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,48.99,22.16,,316,48.93,21.49,,228,,,10.130379,0.06,-3.648183,3.768183,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; Modified von Korff - pain subscale only; IPD data provided by the authors."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Ulger 2017,2017,,,20.8,12.0,,57,21.0,16.0,,56,,,8.638863,-0.2,-5.421656,5.021656,"SMT (provided by PT's) vs spinal stabilization exercise; VAS, pain intensity."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Wilkey 2008,2008,,,42.8,22.5,,18,70.0,24.1,,12,,,2.211995,-27.2,-44.345578,-10.054422,"SMT ('chiropractic management' provided by chiropractors) vs. outpatient hospital pain clinic;NRS, pain intensity."
16,1,Pain,Pain at 1 month - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Özcan 2022,2022,,,23.0,9.8,,20,28.8,19.0,,20,,,5.206354,-5.8,-15.169366,3.569366,Chiropractic manipulation vs Mulligan mobilisation; Follow up at 4 weeks. NPRS 0-10 converted to a 0-100 scale
16,2,Pain,Pain at 3 months - Mobilisation,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,21.5,22.3,,87,23.7,20.7,,76,,,31.269983,-2.2,-8.804236,4.404236,"SMT (flexion-distraction provided by chiropractors) vs. exercise; change scores presented - used SD from baseline; VAS, pain intensity."
16,2,Pain,Pain at 3 months - Mobilisation,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.0,15.0,,22,27.5,15.0,,34,,,21.076948,2.5,-5.544195,10.544195,"SMT (provided by bone setters) vs. physiotherapy; mean data estimated from figure (3 mo) - no SD presented in the publication and est. from other studies; VAS, average pain."
16,2,Pain,Pain at 3 months - Mobilisation,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.0,15.0,,22,31.0,15.0,,35,,,21.316211,-1.0,-8.998921,6.998921,"SMT (provided by bone setters) vs. exercise; mean data estimated from figure (3 mo) - no SD presented in the publication and est. from other studies; VAS, average pain."
16,2,Pain,Pain at 3 months - Mobilisation,1,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,22.0,28.1,,16,14.0,14.1,,17,,,5.815998,8.0,-7.313495,23.313495,"SMT (provided by manual therapists) vs. stabilizing training; VAS, pain intensity."
16,2,Pain,Pain at 3 months - Mobilisation,1,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,23.4,23.9,,57,28.0,20.9,,60,,,20.52086,-4.6,-12.752459,3.552459,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); VAS, average pain; one month post-tx. = 3 months; IPD data provided by authors; VAS, pain intensity."
16,2,Pain,Pain at 3 months - Manipulation,2,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,11.8,11.0,,16,10.6,12.8,,15,,,8.006193,1.2,-7.226744,9.626744,SMT + exercixe vs Kinesio taping + exercise; VAS (0-10); data extracted from table 2; data from 12 weeks
16,2,Pain,Pain at 3 months - Manipulation,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,29.0,19.0,,50,26.0,21.0,,93,,,11.649667,3.0,-3.778738,9.778738,"SMT (provided by chiropractors) vs supervised exercise therapy; NRS, average pain over 1 week."
16,2,Pain,Pain at 3 months - Manipulation,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,29.0,19.0,,50,32.0,22.0,,91,,,11.199065,-3.0,-9.940233,3.940233,"SMT (provided by chiropractors) vs home exercise and advice; NRS, average pain over 1 week."
16,2,Pain,Pain at 3 months - Manipulation,2,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,27.0,20.0,,56,35.0,22.0,,40,,,7.725546,-8.0,-16.597712,0.597712,"HVLA-SMT + strength exercises (provided by chiropractors) vs. NSAID + strength exercises; NRS, average pain over 1 week."
16,2,Pain,Pain at 3 months - Manipulation,2,SUBGROUP_AND_OVERALL,Castro-Sanchez 2021,2021,,,3.7,2.5,,32,3.2,2.2,,32,,,61.41953,0.5,-0.653822,1.653822,Sacral manipulative therapy vs Myofascial release; NPRS 0-10 converted to 0-100; data extracted from table; data measured at 3-months follow-up
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,8.3,11.7,,35,23.3,23.3,,68,,,7.551803,-15.0,-21.759694,-8.240306,"SMT (provided by PT's) vs back school; data from 3 months after discharge (4-6 weeks);RMPRS 0-6, pain intensity"
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,8.3,11.7,,35,25.0,20.0,,68,,,7.832612,-16.7,-22.833621,-10.566379,"SMT (provided by PT's) vs individualized physiotherapy; data from 3 months after discharge (4-6 weeks); RMPRS 0-6, pain intensity"
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,40.4,27.5,,60,36.3,29.6,,61,,,6.007042,4.1,-6.07813,14.27813,"SMT (provided by chiropractors) vs active exercise therapy + negative on clinical prediticion rule; 2nd Follow up 12 weeks; VAS, pain intensity."
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,43.3,24.6,,32,42.0,33.6,,28,,,4.17776,1.3,-13.784244,16.384244,"SMT (provided by chiropractors) vs active exercise therapy + positive on clinical prediticion rule; 2nd Follow up 12 weeks; VAS, pain intensity."
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,41.0,26.0,,77,44.0,24.5,,147,,,7.429142,-3.0,-10.029294,4.029294,"SMT (provided by PT's) vs. general and motor exercise therapy (combined); 1st follow-up 8wks; VAS, average pain over 1 week."
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,13.0,22.5,,19,25.0,22.5,,27,,,4.805317,-12.0,-25.205378,1.205378,SMT vs. diathermy; median (range) presented in text - and converted; daytime pain
16,2,Pain,Pain at 3 months - Mixed Mobilisation and Manipulation,3,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,31.4,19.8,,92,37.9,20.4,,85,,,7.921794,-6.5,-12.431055,-0.568945,SMT vs light massage; Follow-up 12 weeks
